Transfection Efficiency,smiles,combined_mw,Number_of_Rings,Estimated_pKa,Molecular_Charge,logP,Polar_Surface_Area,Unsaturation,Has_Ionizable_Group,unsaturation,ionizable,helper_lipid,pegylated,MolWt,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds
0,O=P(OCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3867.551999999991,4,4.75,0,36.351,563.6800000000004,531.0,True,230,1,1,1,3867.5519999999947,563.6800000000004,2.0,56.0,226.0
0,O=P(OCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3881.57899999999,4,4.75,0,36.74109999999999,563.6800000000004,533.0,True,231,1,1,1,3881.5789999999947,563.6800000000004,2.0,56.0,227.0
1,O=P(OCCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3895.60599999999,4,4.75,0,37.13119999999999,563.6800000000004,535.0,True,232,1,1,1,3895.6059999999943,563.6800000000004,2.0,56.0,228.0
1,O=P(OCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3909.63299999999,4,4.75,0,37.521299999999975,563.6800000000004,537.0,True,233,1,1,1,3909.632999999994,563.6800000000004,2.0,56.0,229.0
0,O=P(OCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3923.65999999999,4,4.75,0,37.91139999999997,563.6800000000004,539.0,True,234,1,1,1,3923.659999999994,563.6800000000004,2.0,56.0,230.0
1,O=P(OCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3937.6869999999903,4,4.75,0,38.30149999999996,563.6800000000004,541.0,True,235,1,1,1,3937.6869999999935,563.6800000000004,2.0,56.0,231.0
0,O=P(OCCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3951.7139999999904,4,4.75,0,38.69159999999996,563.6800000000004,543.0,True,236,1,1,1,3951.7139999999936,563.6800000000004,2.0,56.0,232.0
1,O=P(OCCCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCC)CCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3965.7409999999904,4,4.75,0,39.08169999999995,563.6800000000004,545.0,True,237,1,1,1,3965.7409999999936,563.6800000000004,2.0,56.0,233.0
0,O=P(OCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3853.524999999991,4,4.75,0,35.9609,563.6800000000004,529.0,True,229,1,1,1,3853.5249999999946,563.6800000000004,2.0,56.0,225.0
0,O=P(OCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3867.551999999991,4,4.75,0,36.351,563.6800000000004,531.0,True,230,1,1,1,3867.5519999999947,563.6800000000004,2.0,56.0,226.0
0,O=P(OCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3881.57899999999,4,4.75,0,36.74109999999999,563.6800000000004,533.0,True,231,1,1,1,3881.5789999999947,563.6800000000004,2.0,56.0,227.0
1,O=P(OCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3895.60599999999,4,4.75,0,37.13119999999999,563.6800000000004,535.0,True,232,1,1,1,3895.6059999999943,563.6800000000004,2.0,56.0,228.0
0,O=P(OCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3909.6329999999903,4,4.75,0,37.521299999999975,563.6800000000004,537.0,True,233,1,1,1,3909.6329999999944,563.6800000000004,2.0,56.0,229.0
1,O=P(OCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3923.65999999999,4,4.75,0,37.91139999999997,563.6800000000004,539.0,True,234,1,1,1,3923.659999999994,563.6800000000004,2.0,56.0,230.0
1,O=P(OCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3937.68699999999,4,4.75,0,38.30149999999996,563.6800000000004,541.0,True,235,1,1,1,3937.686999999994,563.6800000000004,2.0,56.0,231.0
1,O=P(OCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3951.71399999999,4,4.75,0,38.69159999999996,563.6800000000004,543.0,True,236,1,1,1,3951.713999999994,563.6800000000004,2.0,56.0,232.0
1,O=P(OCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3965.74099999999,4,4.75,0,39.08169999999995,563.6800000000004,545.0,True,237,1,1,1,3965.740999999994,563.6800000000004,2.0,56.0,233.0
1,O=P(OCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3979.767999999992,4,4.75,0,39.471799999999945,563.6800000000004,547.0,True,238,1,1,1,3979.7679999999937,563.6800000000004,2.0,56.0,234.0
1,O=P(OCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3993.794999999991,4,4.75,0,39.861899999999935,563.6800000000004,549.0,True,239,1,1,1,3993.7949999999937,563.6800000000004,2.0,56.0,235.0
1,O=P(OCCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4007.821999999991,4,4.75,0,40.25199999999992,563.6800000000004,551.0,True,240,1,1,1,4007.8219999999937,563.6800000000004,2.0,56.0,236.0
1,O=P(OCCCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCC)CCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4021.848999999991,4,4.75,0,40.64209999999992,563.6800000000004,553.0,True,241,1,1,1,4021.8489999999933,563.6800000000004,2.0,56.0,237.0
1,O=P(OCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3909.6329999999903,4,4.75,0,37.521299999999975,563.6800000000004,537.0,True,233,1,1,1,3909.6329999999944,563.6800000000004,2.0,56.0,229.0
1,O=P(OCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3923.65999999999,4,4.75,0,37.91139999999997,563.6800000000004,539.0,True,234,1,1,1,3923.659999999994,563.6800000000004,2.0,56.0,230.0
1,O=P(OCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3937.68699999999,4,4.75,0,38.30149999999996,563.6800000000004,541.0,True,235,1,1,1,3937.686999999994,563.6800000000004,2.0,56.0,231.0
1,O=P(OCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3951.71399999999,4,4.75,0,38.69159999999996,563.6800000000004,543.0,True,236,1,1,1,3951.713999999994,563.6800000000004,2.0,56.0,232.0
0,O=P(OCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3965.74099999999,4,4.75,0,39.08169999999995,563.6800000000004,545.0,True,237,1,1,1,3965.740999999994,563.6800000000004,2.0,56.0,233.0
1,O=P(OCCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3979.767999999992,4,4.75,0,39.471799999999945,563.6800000000004,547.0,True,238,1,1,1,3979.7679999999937,563.6800000000004,2.0,56.0,234.0
1,O=P(OCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,3993.794999999991,4,4.75,0,39.861899999999935,563.6800000000004,549.0,True,239,1,1,1,3993.7949999999937,563.6800000000004,2.0,56.0,235.0
1,O=P(OCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4007.821999999991,4,4.75,0,40.25199999999992,563.6800000000004,551.0,True,240,1,1,1,4007.8219999999937,563.6800000000004,2.0,56.0,236.0
1,O=P(OCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4021.84899999999,4,4.75,0,40.64209999999992,563.6800000000004,553.0,True,241,1,1,1,4021.848999999994,563.6800000000004,2.0,56.0,237.0
1,O=P(OCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4035.87599999999,4,4.75,0,41.03219999999991,563.6800000000004,555.0,True,242,1,1,1,4035.875999999994,563.6800000000004,2.0,56.0,238.0
1,O=P(OCCCCCCCCCCCCCC)([O-])OCC[NH+](CCCCCCCCCC)CCCCCCCCCC.CCCCCCCCCCCCCCCCCCN(C)CCCCCCCCCCCCCCCCCC.CC(C)CCC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C.CCCCCCCCCCCCCC(OC(COC(CCCCCCCCCCCCC)=O)COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)=O,4049.9029999999902,4,4.75,0,41.4222999999999,563.6800000000004,557.0,True,243,1,1,1,4049.9029999999934,563.6800000000004,2.0,56.0,239.0
